t,x,x_dot,theta,theta_dot,u
10.42,-0.17222515077759395,0.03294462753255971,0.018131266044317355,-0.009588740568268956,0.12744283943370077
10.43,-0.1718865800333815,0.034770153949070993,0.018034559266338023,-0.00975999688972467,0.12675937771962376
10.44,-0.17152980446429714,0.03658560365175304,0.01793614895527341,-0.009929577216621698,0.12606405724435293
10.450000000000001,-0.17115492567398669,0.03839080922940573,0.017836051882965134,-0.010097477889311115,0.1253570399767319
10.46,-0.1707620469965874,0.0401855919932897,0.017734285073285568,-0.010263652142031223,0.12463779509004998
10.47,-0.17035127343098444,0.04196979768199275,0.017630865638715517,-0.01042812901213525,0.12390757775587505
10.48,-0.1699227116019193,0.04374325538555416,0.01752581070672804,-0.010590876462647357,0.12316558896870078
10.49,-0.16947646981682749,0.04550579947343264,0.01741913766535463,-0.010751874398976336,0.12241212665052228
10.5,-0.1690126580102937,0.04725727014546031,0.01731086403495201,-0.010911116440576598,0.12164751666086929
10.51,-0.1685313877082992,0.04899750892203367,0.01720100740638196,-0.011068594861603012,0.12087185951441692
10.52,-0.16803277201372713,0.050726358901861474,0.01708958545028929,-0.011224301425209011,0.12008526876312528
10.53,-0.16751692561759954,0.05244365935730152,0.016976616012423472,-0.011378209333935924,0.11928758791463116
10.540000000000001,-0.16698396478039906,0.05414925712276289,0.016862117109801927,-0.011530311118594653,0.11847923036473734
10.55,-0.16643400726224214,0.055843005437093564,0.016746106756915916,-0.011680614753810641,0.11766055177841894
10.56,-0.16586717232363454,0.057524750983184825,0.016628603027231504,-0.011829100465485246,0.11683125971142097
10.57,-0.1652835807716923,0.05919433775431756,0.016509624266454054,-0.011975733559074046,0.11599125540632313
10.58,-0.16468335487219102,0.060851630025043534,0.016389188859384524,-0.012120540907056365,0.11514158920472188
10.59,-0.16406661832867608,0.06249647596665156,0.016267315220468485,-0.012263489705738867,0.11428149188998732
10.6,-0.16343349631596607,0.06412873315190484,0.016144021965775985,-0.01240457241854813,0.11341146998741394
10.61,-0.16278411541148907,0.06574826348590714,0.01601932774503674,-0.01254378984756552,0.11253177673885645
10.620000000000001,-0.16211860360448058,0.06735492270126298,0.015893251333358168,-0.012681116105588032,0.11164214018796872
10.63,-0.16143709027747993,0.06894857640376686,0.015765811631001922,-0.012816552039438423,0.11074309107810971
10.64,-0.16073970615938063,0.07052908971660792,0.01563702756873344,-0.012950090699211336,0.10983464240430363
10.65,-0.16002658333101227,0.07209632712863852,0.015506918188401683,-0.013081716809628075,0.10891679971231646
10.66,-0.15929785518904727,0.07365016098210489,0.015375502584942165,-0.013211435024621762,0.10798999318188585
10.67,-0.15855365644252065,0.07519045646154303,0.0152427999572797,-0.013339219884450124,0.10705390243662989
10.68,-0.15779412309989183,0.07671708849674387,0.015108829628037529,-0.013465072099748608,0.10610905264368362
10.69,-0.15701939241797386,0.07822993248707308,0.014973610936522292,-0.013588987621932527,0.10515550522749184
10.700000000000001,-0.15622960290543886,0.07972886266074752,0.014837163313710492,-0.013710952158616058,0.1041932396659642
10.71,-0.15542489429674572,0.08121375963175571,0.014699506258925315,-0.013830966327646835,0.10322261351400298
10.72,-0.15460540753354401,0.08268450134751147,0.014560659341660512,-0.013949015471704337,0.10224353175443593
10.73,-0.15377128475113355,0.08414097112996666,0.014420642220486996,-0.014065096425891396,0.10125630165994952
10.74,-0.15292266924745104,0.08558305312946195,0.014279474603996587,-0.01417920234710867,0.10026100328637397
10.75,-0.15205970548373832,0.0870106305338681,0.014137176317530708,-0.01429131671962518,0.09925762729257966
10.76,-0.1511825390366443,0.08842359707375524,0.01399376720837432,-0.014401451668811084,0.098246739839734
10.77,-0.15029131656504874,0.08982184257254536,0.0138492671001006,-0.01450959981345943,0.09722818445611216
10.78,-0.1493861858435543,0.09120525406122078,0.013703695969103166,-0.014615737959020438,0.09620186054352532
10.790000000000001,-0.1484672956988144,0.09257373409861679,0.013557073797688658,-0.014719888117020857,0.09516858384202079
10.8,-0.14753479601067898,0.09392716948609918,0.013409420643285375,-0.014822013245840506,0.09412760561541789
10.81,-0.14658883769716483,0.09526546578834813,0.013260756653967701,-0.014922132251002168,0.09307990364473809
10.82,-0.14562957264563337,0.09658852357221671,0.013111101904934972,-0.015020240807548711,0.09202526745234976
10.83,-0.14465715374973223,0.09789624101286198,0.012960476587359524,-0.015116320036983107,0.09096361693399668
10.84,-0.1436717348683406,0.09918852688851765,0.012808900937578109,-0.015210379781493942,0.08989552199609403
10.85,-0.14267347080017734,0.10046528445283293,0.01265639521864801,-0.015302404852739846,0.08882074608840154
10.86,-0.14166251728542625,0.1017264221585305,0.012502979792062692,-0.015392390744324273,0.08773958906004262
10.870000000000001,-0.14063903095692357,0.10297185302239407,0.012348675021629944,-0.01548034149961393,0.08665231910052008
10.88,-0.13960316930959868,0.10420149160921006,0.012193501238211597,-0.01556625966695315,0.08555905353883052
10.89,-0.138555090698958,0.10541525123860315,0.012037478801182487,-0.01565013699322099,0.08445977001710478
10.9,-0.13749495433641315,0.106613047409388,0.011880628149460644,-0.015731965816835378,0.08335461752943532
10.91,-0.13642292024776023,0.10779480174580632,0.011722969729941786,-0.015811752203244548,0.08224394249873607
10.92,-0.1353391492510326,0.10896043417614432,0.011564523990549616,-0.015889489881324152,0.08112770022140435
10.93,-0.13424380296154798,0.11010986531470209,0.011405311463953295,-0.015965168166643874,0.08000596519584438
10.94,-0.13313704373701146,0.11124302606989675,0.011245352651706798,-0.01603880396906482,0.07887929245422809
10.950000000000001,-0.13201903467364207,0.11235983783038274,0.011084668078397487,-0.01611037577027747,0.07774724616603149
10.96,-0.1308899395758579,0.11346023756775339,0.01092327825771244,-0.016179907269508412,0.07661064584745882
10.97,-0.1297499229408581,0.11454414975417937,0.01076120370813375,-0.01624737380814464,0.07546890666665054
10.98,-0.12859914996816535,0.11561150945210134,0.010598465051867555,-0.016312779292092162,0.07432259856454435
10.99,-0.12743778649321252,0.11666225441736575,0.01043508286087071,-0.016376129869143625,0.0731718966270077
11.0,-0.12626599896598506,0.11769632398397391,0.010271077652928652,-0.016437430229929637,0.07201692006525648
11.01,-0.12508395445646395,0.11871365481859907,0.010106469976909956,-0.016496669464818817,0.07085757576102661
11.02,-0.12389182062767018,0.11971419164652229,0.009941280390101814,-0.016553856799089207,0.06969430701179918
11.03,-0.1226897657120647,0.1206978758544817,0.009775529446759737,-0.01660898361402948,0.06852698717589255
11.040000000000001,-0.12147795850024044,0.12166465442917904,0.009609237727627735,-0.016662053228638358,0.06735593662594838
11.05,-0.12025656831099729,0.12261447474254843,0.009442425807473783,-0.0167130635195838,0.06618121497831699
11.06,-0.11902576494502244,0.12354729304581218,0.009275114167942087,-0.01676203524207361,0.0650033065154262
11.07,-0.11778571869515972,0.12446305465635961,0.009107323298772754,-0.016808946021088872,0.063821704636352
11.08,-0.11653660034140761,0.1253617168254912,0.008939073748130341,-0.016853806542317492,0.06263704635687763
11.09,-0.1152785810952742,0.12624323600038115,0.008770386004273404,-0.016896618105845126,0.06144933169652449
