t,x,x_dot,theta,theta_dot,u
3.63,-0.0010069752815419913,-0.05562158257330817,0.5372120244436371,0.7553128608492086,0.0
3.64,-0.001639521647833292,-0.07086950699126526,0.5458238751394541,0.9673699851856157,0.0
3.65,-0.0024239332414842238,-0.08598732559897239,0.556566356376837,1.1815054691525677,0.0
3.66,-0.003358672161495162,-0.10092579438243368,0.5694621882099206,1.3981004956822183,0.0
3.67,-0.004441648189669414,-0.11562333347111844,0.5845377086039207,1.617496415672655,0.0
3.68,-0.005670084728783904,-0.1300038993808439,0.6018224448141835,1.8399888148524837,0.0
3.69,-0.007040363934168013,-0.14397496053093928,0.6213486297711647,2.0658225041952707,0.0
3.7,-0.00854785236648402,-0.15742563724927308,0.6431506745001005,2.295187803156763,0.0
3.71,-0.010186709167652908,-0.1702250793815589,0.6672646115910987,2.5282185409362223,0.0
3.72,-0.011949679536406606,-0.18222116242259861,0.6937275291751447,2.764992233669012,0.0
3.73,-0.013827877102486483,-0.19323958450925124,0.7225770194638741,3.005532893394834,0.0
3.74,-0.01581055959437639,-0.2030834395434816,0.7538506702749166,3.24981687754936,0.0
3.75,-0.01788490287147711,-0.2115333246435162,0.7875856316024812,3.497782088940343,0.0
3.7600000000000002,-0.020035778844725925,-0.2183480126631669,0.8238182916789183,3.7493406851403535,0.0
3.77,-0.022245542940446606,-0.22326568386391918,0.8625840976153973,4.004395260536507,0.0
3.7800000000000002,-0.02449383649236592,-0.2260056680206074,0.9039175542371622,4.262858240412525,0.0
3.79,-0.026757408737748824,-0.2262706041660115,0.9478524309750953,4.524673998608364,0.0
3.8000000000000003,-0.029009961963324123,-0.2237488861244364,0.9944222007414617,4.789843006895955,0.0
3.81,-0.031222021879908524,-0.21811723490740104,1.0436607269864602,5.058447172115717,0.0
3.8200000000000003,-0.033360833655331115,-0.20904323066518593,1.095603206218884,5.330675434760584,0.0
3.83,-0.035390282420018876,-0.19618765292427295,1.1502873639065883,5.606848693060568,0.0
3.84,-0.03727083574579277,-0.17920652274205293,1.2077548925063932,5.887443161521441,0.0
3.85,-0.038959504893421676,-0.15775281790174464,1.2680531117593734,6.173111328964466,0.0
3.86,-0.04040982187538476,-0.13147794692540518,1.3312368231058473,6.464699677022505,0.0
3.87,-0.041571830994947205,-0.10003322762491197,1.3973703210354098,6.763262152407964,0.0
3.88,-0.042392097023540444,-0.06307183668934789,1.4665295120756459,7.070067911213056,0.0
3.89,-0.04281373830139288,-0.020252006501021443,1.538804072914441,7.386600869206972,0.0
3.9,-0.04277650289672164,0.028757309032442946,1.6142995463912535,7.714546808102014,0.0
3.91,-0.04221692123679068,0.08426642311760246,1.6931392177952582,8.055760779087233,0.0
3.92,-0.041068591921843804,0.1465477129347815,1.7754655189322721,8.412202697002117,0.0
3.93,-0.039262692567003,0.21580695623917795,1.861440551362557,8.785821492646685,0.0
3.94,-0.03672885974473718,0.2921369225687159,1.9512450713818499,9.178357001941956,0.0
3.95,-0.03339665775923051,0.37544427577740397,2.04507489697745,9.59101321891123,0.0
3.96,-0.02919796038630735,0.46533786652797854,2.143133139774909,10.023937551863332,0.0
3.97,-0.02407070066753931,0.560964526881254,2.245615921664369,10.475424215947534,0.0
3.98,-0.017964575812435202,0.6607811386079033,2.352688406630219,10.940763816370538,0.0
3.99,-0.010849346212547762,0.7622668453473573,2.4644474495043673,11.410726826276116,0.0
4.0,-0.0027261534130862894,0.8616198880332762,2.580867893212645,11.869869076477267,0.0
4.01,0.006358523771126688,0.9535623312550147,2.701733304667185,12.29526119464194,0.0
